AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,meanRR,meanRG,meanRB,StdDevRR,StdDevRG,StdDevRB,skewRR,skewRG,skewRB,kurtosisRR,kurtosisRG,kurtosisRB,entropyRR,entropyRG,entropyRB,meanH,meanS,meanV,StdDevH,StdDevS,StdDevV,skewH,skewS,skewV,kurtosisH,kurtosisS,kurtosisV,entropyH,entropyS,entropyV,meanL,meanA,meanB,StdDevL,StdDevA,StdDevB,skewL,skewA,skewB,kurtosisL,kurtosisA,kurtosisB,entropyL,entropyA,entropyB,meanY,meanCb,meanCr,StdDevY,StdDevCb,StdDevCr,skewY,skewCb,skewCr,kurtosisY,kurtosisCb,kurtosisCr,entropyY,entropyCb,entropyCr,meanXX,meanYY,meanZZ,StdDevXX,StdDevYY,StdDevZZ,skewXX,skewYY,skewZZ,kurtosisXX,kurtosisYY,kurtosisZZ,entropyXX,entropyYY,entropyZZ,ALLdaub4RR,ALLdaub4RG,ALLdaub4RB,ALLdaub4H,ALLdaub4S,ALLdaub4V,ALLdaub4L,ALLdaub4a,ALLdaub4b,ALLdaub4Y,ALLdaub4Cb,ALLdaub4Cr,ALLdaub4XX,ALLdaub4YY,ALLdaub4ZZ,CLASS
14870,491.253,200.1508,95.9696,0.8775,137.5975,0.9756,15242,0.6008,2.0856,0.7743,0.6875,0.0135,0.0065,0.4726,0.9857,235.8962,237.4737,234.0854,10.748,10.2901,10.1224,-2.3366,-2.914,-2.6259,16.5815,21.0719,20.645,-9065384960,-9195912192,-8911830016,0.236,0.0168,0.9314,0.1425,0.0111,0.0404,0.0521,0.5363,-2.9175,2.3038,3.7238,21.0522,2409.2061,43.6342,1767.0414,238.9341,127.0275,129.4041,9.3457,0.6891,1.4859,-2.9497,-0.1911,0.8817,21.6873,2.5814,2.9813,-9315713024,-2324842496,-2422205184,219.1931,126.77,127.4336,8.889,1.2893,0.849,-2.7384,-1.0595,-0.3455,19.91,3.8464,2.3083,-7717676032,-2314681088,-2341316608,0.8007,0.8484,0.9026,0.0739,0.0775,0.0818,-1.7117,-1.8395,-1.6404,12.3895,12.9661,13.4842,4040.552,3292.0095,2216.0217,117.9733,118.7598,117.067,0.1179,0.0084,0.4658,119.4877,63.5147,64.7016,109.6168,63.3851,63.718,0.4005,0.4244,0.4515,Ipsala
5264,327.714,150.6817,45.4423,0.9534,81.8678,0.9725,5413,0.5192,3.3159,0.6159,0.5433,0.0286,0.0086,0.2952,0.9788,229.8528,229.2804,239.7758,13.8876,13.8864,13.8195,-2.1353,-2.1767,-2.9315,13.1479,13.2816,16.6451,-3038390784,-3021957632,-3330665472,0.6777,0.044,0.9403,0.0338,0.0126,0.0542,-4.5874,-1.2211,-2.9308,133.8314,4.4785,16.6422,1869.3741,66.6544,530.4551,232.7728,129.6552,122.8469,12.6167,0.6641,1.5568,-2.3726,-0.8305,1.2936,14.5242,3.532,4.6175,-3120502784,-861018944,-764531776,214.0781,132.3503,127.372,11.867,1.3749,0.5034,-2.289,-1.2221,0.761,13.777,4.1879,2.1252,-2599326976,-901076672,-827914432,0.7678,0.7969,0.9398,0.0946,0.0994,0.1104,-1.4809,-1.372,-2.0582,8.7641,8.4672,10.5639,1530.5974,1392.6583,404.86,115.0098,114.7222,119.966,0.3387,0.022,0.4705,116.4659,64.8266,61.4259,107.1094,66.1733,63.6873,0.3843,0.399,0.4704,Jasmine
8411,471.184,226.8219,47.9914,0.9774,103.4854,0.9756,8621,0.4712,4.7263,0.4761,0.4562,0.027,0.0057,0.2082,0.9838,228.1283,227.5496,234.8085,16.4602,16.6138,15.3923,-1.593,-1.4962,-2.739,9.0276,8.5496,15.0405,-4785048064,-4759337984,-5090374144,0.5872,0.0331,0.9215,0.2246,0.0209,0.0602,-1.9748,0.0309,-2.6969,5.2251,1.8964,14.7996,2585.6914,77.2486,1085.1383,230.9999,129.1102,124.4567,14.983,1.0327,2.6089,-1.7186,0.1551,0.1787,9.7854,2.3611,2.103,-4911378432,-1363110272,-1257672448,212.2851,131.053,127.63,14.0446,2.2871,0.5424,-1.6699,-0.144,-0.3973,9.3938,2.052,2.5206,-4084372480,-1409200768,-1328794496,0.7518,0.7834,0.9009,0.1105,0.1182,0.1202,-1.022,-0.8798,-1.7561,5.9762,5.4347,9.0141,2476.2932,2238.8323,1109.0193,114.0598,113.7691,117.4003,0.294,0.0165,0.4607,115.4943,64.5565,62.2278,106.14,65.5272,63.8159,0.3759,0.3917,0.4505,Basmati
8813,461.755,218.6924,52.5256,0.9707,105.9295,0.9691,9094,0.5468,4.1635,0.5194,0.4844,0.0248,0.006,0.2346,0.9769,211.4686,225.0336,235.5941,17.1797,16.7622,15.4277,-0.6637,-1.4161,-2.9799,6.3122,9.0975,17.194,-4255710976,-4868500480,-5372614144,0.5651,0.1027,0.924,0.033,0.0362,0.0604,-5.4255,-0.4276,-2.977,81.3429,2.2066,17.1901,3197.7253,442.6427,1102.8442,226.2081,124.9569,121.2648,15.1737,1.0582,3.2513,-1.5026,-0.1675,0.1812,9.7976,3.3542,2.0601,-4917674496,-1328860544,-1244776320,206.8251,134.6072,121.3262,14.189,2.9519,1.8053,-1.3641,-0.3012,0.8359,9.0171,2.0882,3.2303,-4044247808,-1566635520,-1245355520,0.6959,0.7443,0.9023,0.1084,0.1171,0.1194,-0.564,-0.5591,-1.8514,5.3835,5.236,9.8421,2868.2043,2602.9946,1149.949,105.6993,112.477,117.7606,0.2826,0.0513,0.4619,113.0689,62.4799,60.6319,103.3804,67.3072,60.6648,0.3476,0.3718,0.4508,Basmati
14121,480.432,193.3907,95.5167,0.8695,134.0873,0.9696,14564,0.6509,2.0247,0.7688,0.6933,0.0137,0.0068,0.4807,0.9733,239.0653,241.6391,239.6184,10.1852,9.8001,9.5471,-3.4154,-4.3922,-4.4414,27.6283,36.1788,37.7554,-8860243968,-9067765760,-8902455296,0.308,0.013,0.9476,0.1493,0.0062,0.0384,-0.6053,-0.6792,-4.3914,3.1023,2.795,36.1467,3073.3088,24.0558,1306.8223,242.5227,127.0062,128.5555,8.9226,0.6997,0.5319,-4.3957,-0.1226,0.1368,36.886,2.586,1.7827,-9136937984,-2206924800,-2266717184,222.6542,127.4445,126.8087,8.4708,0.5319,0.8256,-4.1101,-0.1368,0.3903,33.8498,1.7827,1.6375,-7582255104,-2223728128,-2199396864,0.8314,0.8814,0.9495,0.0697,0.073,0.0767,-2.7254,-2.9303,-3.0885,20.2519,21.5784,23.6436,3436.5588,2578.3877,1096.2782,119.4916,120.7783,119.7678,0.1541,0.0065,0.4737,121.2224,63.5035,64.2776,111.2911,63.7224,63.4041,0.4155,0.4404,0.4745,Ipsala
5454,311.065,136.9732,51.4262,0.9268,83.3322,0.9736,5602,0.7378,2.6635,0.7083,0.6084,0.0251,0.0094,0.3701,0.9858,219.2186,217.3612,227.9809,13.491,13.4122,13.7968,-2.3384,-2.2805,-2.6268,16.356,16.1899,17.0044,-2839060992,-2786828032,-3092364032,0.6958,0.0466,0.894,0.0214,0.0085,0.0541,-23.8294,-1.2816,-2.6259,820.7612,8.2194,17.0009,1911.6438,73.9613,934.1035,222.2822,129.9285,123.103,12.3874,0.4819,0.9173,-2.5095,-0.3678,0.9301,17.6539,5.3575,8.5141,-2923964160,-896234560,-795668480,204.2178,132.6489,128.0062,11.5648,1.0036,0.0787,-2.3534,-1.8032,12.548,16.371,6.1701,158.4337,-2429664512,-938187904,-867232320,0.6856,0.709,0.8383,0.0865,0.09,0.1038,-1.2305,-1.1525,-1.5081,10.0752,9.9714,10.4126,1849.432,1789.5876,1205.5361,109.5823,108.6537,113.9638,0.3478,0.0233,0.4469,111.1151,64.9638,61.5505,102.0848,66.3243,64.0027,0.3427,0.3544,0.4191,Jasmine
5348,332.081,150.173,46.3192,0.9512,82.5184,0.9695,5516,0.5167,3.2421,0.6094,0.5495,0.0281,0.0087,0.3019,0.9789,215.7105,221.1234,234.5529,14.7949,15.0679,15.7008,-2.7834,-3.0208,-3.4018,16.1494,17.2008,18.6346,-2690511360,-2840024832,-3229644800,0.618,0.0804,0.9198,0.028,0.015,0.0616,-12.0151,-1.0421,-3.4011,268.6205,6.1012,18.632,1959.7301,176.8808,702.3611,224.4131,128.0411,120.5443,13.8919,0.723,1.6443,-3.1747,0.2498,0.9633,18.2949,6.5996,5.3745,-2930167552,-850924096,-744971072,205.8439,134.6971,124.5114,12.8985,1.4423,0.8863,-3.0287,-0.7984,1.3952,17.1919,5.6945,5.5674,-2426313472,-951627904,-800039808,0.6951,0.7279,0.8914,0.0927,0.0974,0.116,-2.0713,-2.033,-2.5104,11.4301,11.371,12.6683,1785.7063,1691.2994,796.998,107.897,110.6048,117.316,0.3088,0.0402,0.4601,112.2472,64.0203,60.2728,102.9587,67.3485,62.2554,0.3478,0.3642,0.4459,Jasmine
5163,280.739,112.7916,59.0145,0.8522,81.0786,0.9732,5305,0.7557,1.9113,0.8232,0.7188,0.0218,0.0114,0.5167,0.9876,196.0081,195.5656,205.5303,15.0953,15.1603,15.9058,-1.4007,-1.3934,-1.4702,6.8833,6.8064,6.7836,-2109783808,-2099577344,-2340733184,0.6747,0.0485,0.806,0.0252,0.0125,0.0624,-18.4899,-0.2172,-1.47,498.1091,3.7192,6.7831,1844.6089,75.9975,1396.8384,202.0279,129.4953,123.0961,14.2139,0.6355,1.3755,-1.4941,0.3734,0.5301,7.3041,3.1803,3.7837,-2251393280,-842200128,-753189632,185.0391,132.11,127.3209,13.0596,1.2173,0.4669,-1.4058,-0.3082,0.7671,6.8291,3.5921,1.5884,-1857536768,-880227584,-811309440,0.5395,0.5593,0.6654,0.0866,0.09,0.1069,-0.866,-0.8488,-0.935,4.6269,4.5934,4.631,1790.9832,1804.9088,1740.817,97.9125,97.6906,102.6754,0.3374,0.0243,0.4026,100.9282,64.7489,61.547,92.4397,66.0561,63.6604,0.2693,0.2792,0.3322,Arborio
6767,317.602,130.2729,66.3718,0.8605,92.8225,0.9837,6879,0.6426,1.9628,0.843,0.7125,0.0193,0.0098,0.5077,0.9965,164.8567,168.5624,169.1608,19.7426,19.9723,19.1754,-0.481,-0.4882,-0.5365,2.4809,2.5279,2.6684,-1912484608,-2007332736,-2019953536,0.5057,0.028,0.6647,0.0908,0.0098,0.0762,-3.5251,0.4381,-0.518,20.9795,4.8844,2.6226,2304.5583,40.5711,2358.1279,175.1868,126.7528,127.229,18.9727,0.615,0.6831,-0.535,0.1967,-0.5753,2.6582,2.429,3.2019,-2178070272,-1052932800,-1061689600,159.8593,128.7582,126.1271,17.0081,0.65,0.4735,-0.4911,0.2998,2.3616,2.5248,2.3314,10.2104,-1780659328,-1090040320,-1041485056,0.375,0.3984,0.4401,0.093,0.0992,0.1056,-0.2245,-0.2203,-0.2542,1.9645,1.9584,2.0257,1809.243,1903.8756,2053.7219,82.3877,84.2403,84.5407,0.2529,0.014,0.3322,87.5544,63.3765,63.6141,79.8934,64.3798,63.0638,0.1873,0.199,0.2198,Arborio
5485,310.463,136.5483,52.0881,0.9244,83.5686,0.9802,5596,0.5764,2.6215,0.7151,0.612,0.0249,0.0095,0.3746,0.9819,189.5325,192.8582,204.4789,12.4879,12.6252,13.3799,-1.0635,-1.3004,-1.5065,9.7902,10.3348,10.6903,-2078217728,-2158753536,-2453676288,0.6299,0.0732,0.8019,0.0242,0.0112,0.0525,-12.4341,-1.5091,-1.5062,337.5311,7.4751,10.6894,2006.6589,155.448,1519.9648,198.8766,128.3099,121.6135,11.8198,0.657,1.1562,-1.4274,1.3632,0.8418,10.973,6.0649,5.8979,-2306771968,-876762624,-779003840,181.9026,133.6153,125.4193,10.8532,1.019,0.7363,-1.2575,-0.869,1.1717,10.226,6.1997,4.6387,-1897388544,-958741824,-833780608,0.5143,0.5368,0.6542,0.0716,0.0747,0.0904,-0.3199,-0.3356,-0.5588,7.2486,7.2756,7.3229,1884.0762,1914.6591,1899.3915,94.7674,96.4288,102.2306,0.3151,0.0366,0.4009,99.4404,64.1543,60.8111,90.9494,66.8028,62.7119,0.2572,0.2684,0.3271,Jasmine
8642,401.473,178.6445,62.7221,0.9363,104.8968,0.9797,8821,0.4967,2.8482,0.6738,0.5872,0.0207,0.0073,0.3448,0.982,221.3867,243.7545,248.126,9.8871,10.7801,10.627,-2.0393,-3.375,-4.0199,13.7539,19.2948,23.165,-4585998848,-5658227712,-5881036288,0.526,0.1078,0.9732,0.016,0.0206,0.0414,-0.2453,-1.1056,-4.027,7.1973,4.4953,23.2344,3068.3728,453.1152,402.0306,241.0833,120.9766,123.154,9.4206,1.4639,1.6054,-3.4013,0.9509,0.1308,20.1186,4.9265,3.8061,-5520829952,-1213314560,-1262098816,220.0302,133.1347,117.8173,8.8334,1.4997,1.9243,-3.2591,0.0215,1.4904,19.0845,3.9577,5.4241,-4522603008,-1498747520,-1144601600,0.794,0.8702,1.0174,0.0704,0.078,0.0881,-2.5781,-2.6904,-3.4452,13.9051,14.1431,17.9341,2412.4641,1686.2924,-497.6851,110.6825,121.8661,124.0527,0.263,0.0539,0.4866,120.5353,60.4885,61.5779,110.0067,66.5675,58.91,0.3969,0.435,0.5086,Jasmine
7187,332.992,129.4866,71.9863,0.8312,95.6597,0.9669,7433,0.6464,1.7988,0.8145,0.7388,0.018,0.01,0.5458,0.9817,219.5289,219.3083,221.5805,20.2904,20.5369,19.2578,-1.5867,-1.573,-1.6708,6.6555,6.5691,7.2314,-3775270656,-3768057088,-3848009984,0.3778,0.0118,0.8693,0.3328,0.0133,0.0757,-0.2104,1.0151,-1.6616,1.0805,3.4311,7.1949,1431.4071,16.0072,1413.8682,223.1563,128.3011,126.9232,18.7663,0.5488,1.3566,-1.6756,0.9452,-0.9195,7.1152,3.9386,3.3362,-3905693184,-1148636288,-1121737472,204.6227,128.9359,127.9289,17.4308,1.1495,0.2575,-1.5932,0.9005,-3.3133,6.6808,4.1286,12.1056,-3232089344,-1161302400,-1141276928,0.6875,0.7211,0.7985,0.1284,0.1363,0.1429,-1.05,-1.0353,-1.0979,4.3835,4.3183,4.6512,2298.439,2152.4077,1712.0151,109.7134,109.6024,110.7412,0.1888,0.0059,0.4344,111.5338,64.1509,63.4597,102.2686,64.469,63.9646,0.3434,0.3602,0.3989,Arborio
5640,283.858,110.9008,65.5752,0.8065,84.7412,0.9763,5777,0.6742,1.6912,0.8796,0.7641,0.0197,0.0116,0.5839,0.9874,210.1296,210.3589,220.3067,20.9166,20.7698,23.408,-0.9014,-0.9314,-0.8094,4.9834,5.1807,4.2837,-2697116160,-2703006464,-2996044032,0.6537,0.0472,0.864,0.0686,0.0158,0.0917,-7.2881,-0.3993,-0.81,63.5392,2.6237,4.2955,2011.4181,81.3159,1105.5579,215.3482,129.1603,122.9117,19.2981,0.8526,2.0408,-1.0276,0.313,0.4669,5.5633,3.2237,2.5008,-2838989568,-914791872,-820219456,197.5652,132.3484,126.934,18.0962,1.8122,0.5837,-0.9112,-0.4274,-0.1089,5.0154,2.4337,3.2497,-2352302336,-965509120,-880342528,0.6364,0.6612,0.7844,0.1349,0.1387,0.1748,-0.3503,-0.3561,-0.328,2.9822,3.0619,2.7075,1857.3242,1812.9977,1265.2054,105.0382,105.1516,110.1291,0.3268,0.0236,0.4319,107.6491,64.5808,61.4543,98.7578,66.1765,63.4675,0.318,0.3304,0.392,Karacadag
7553,337.449,132.0979,74.0509,0.8281,98.0652,0.9681,7802,0.6894,1.7839,0.8335,0.7424,0.0175,0.0098,0.5511,0.9831,216.2036,215.7748,215.0993,16.663,16.6837,16.0425,-2.3151,-2.3045,-2.2896,10.7636,10.7118,10.8909,-3824791296,-3808413184,-3780434176,0.2516,0.0122,0.8506,0.2691,0.0091,0.0636,1.0404,0.4954,-2.3755,2.4735,2.7666,11.2956,959.1236,13.534,1690.2946,219.8811,128.0741,128.3723,15.3714,0.404,1.3343,-2.4258,0.6765,-0.472,11.5562,6.1717,3.416,-3963167744,-1202412160,-1208751232,201.3571,127.6188,128.3558,14.2341,1.2129,0.4788,-2.3165,0.3377,0.6026,10.7997,2.8261,1.3631,-3269832960,-1193127424,-1208258688,0.6571,0.6913,0.7474,0.1005,0.1063,0.1122,-1.6648,-1.6593,-1.6398,6.9142,6.8661,6.9425,2589.8186,2489.6982,2245.7576,108.0514,107.8357,107.502,0.1262,0.0061,0.4251,109.8944,64.0379,64.1845,100.6345,63.8109,64.1783,0.3282,0.3453,0.3733,Arborio
5899,295.834,119.3158,63.9189,0.8444,86.6651,0.9827,6003,0.6294,1.8667,0.847,0.7264,0.0202,0.0108,0.5276,0.9848,215.6588,217.2906,227.6645,24.7418,25.4917,23.3461,-0.5835,-0.5669,-1.0394,3.5356,3.5202,4.6012,-2998041344,-3050131200,-3363447552,0.6389,0.0547,0.8928,0.0366,0.0184,0.0916,-2.9319,-0.5217,-1.0388,37.6084,2.3626,4.6001,2142.1052,108.5544,933.1345,221.3618,128.8223,122.5506,23.0301,0.9463,2.0596,-0.6772,-0.0648,0.7161,3.8291,3.6151,2.4107,-3164696576,-951300608,-852338432,203.2256,132.8351,126.3543,21.479,1.7676,0.637,-0.6201,-0.7223,1.2066,3.6249,2.436,3.9041,-2626425856,-1018037696,-911520768,0.6832,0.7128,0.8443,0.1642,0.1756,0.1843,-0.2046,-0.1456,-0.5052,2.5554,2.5028,2.9519,1751.874,1616.7871,910.7201,107.8092,108.6203,113.8012,0.3194,0.0273,0.4463,110.6538,64.4126,61.2791,101.5901,66.4158,63.1786,0.3416,0.3564,0.4221,Arborio
15454,497.724,206.308,96.5416,0.8838,140.2735,0.9792,15782,0.708,2.137,0.7839,0.6799,0.0133,0.0062,0.4623,0.9879,235.1227,237.0174,232.5401,9.7904,9.2832,9.2749,-2.8629,-3.7224,-3.0979,24.3225,32.4914,28.7283,-9350050816,-9512882176,-9125623808,0.2399,0.0201,0.9296,0.0964,0.0096,0.0364,-0.1128,1.0435,-3.7239,3.5631,7.4834,32.449,2543.832,55.7241,1893.309,238.3409,126.9073,129.8285,8.5026,0.5868,1.3025,-3.6815,-0.1251,1.2736,32.6663,3.2384,5.5328,-9626049536,-2411081984,-2535473664,218.6303,126.3839,127.3868,8.0593,1.0711,0.8821,-3.4147,-1.474,-0.1643,29.9389,6.9109,2.1539,-7972934656,-2389351424,-2431311872,0.7942,0.8431,0.89,0.0663,0.0692,0.0739,-1.991,-2.2001,-1.8169,17.3764,18.7034,17.786,4328.9497,3563.147,2630.1721,117.5114,118.4576,116.2197,0.12,0.0101,0.4646,119.124,63.4542,64.9142,109.2719,63.1918,63.6947,0.3968,0.4212,0.4446,Ipsala
8008,399.191,181.9152,56.4829,0.9506,100.9758,0.9773,8194,0.7109,3.2207,0.6315,0.5551,0.0227,0.0071,0.3081,0.9923,215.4011,216.3164,234.6694,20.6597,20.0949,16.8261,-0.6068,-0.6959,-2.4703,4.226,4.7458,13.9815,-4039147008,-4073815296,-4845344768,0.6598,0.0847,0.9203,0.029,0.0392,0.066,-5.9072,-0.1081,-2.4703,144.1544,1.7973,13.9824,2886.3955,308.6837,1032.7825,221.1783,130.2992,118.7005,18.1957,1.3889,4.1975,-0.8578,-0.1066,0.2547,5.4705,2.1097,1.8952,-4266528768,-1324390912,-1079672448,203.3463,136.1086,126.1301,16.9228,3.6366,1.1783,-0.8111,-0.2973,-0.2426,5.2077,1.9378,2.4092,-3550971136,-1459205888,-1232666496,0.6853,0.7063,0.8894,0.129,0.1381,0.1326,-0.3375,-0.2355,-1.3211,3.2963,3.0331,6.9875,2552.4553,2434.7468,1118.955,107.6951,108.1548,117.3223,0.3298,0.0423,0.4601,110.5838,65.149,59.3554,101.6695,68.0489,63.0654,0.3427,0.3532,0.4448,Basmati
5589,335.842,154.327,46.715,0.9531,84.3572,0.9816,5694,0.4468,3.3036,0.6227,0.5466,0.0276,0.0084,0.2988,0.9871,201.2909,202.6461,215.8805,12.4952,12.5003,13.381,-1.4936,-1.6103,-2.0002,11.4256,11.821,12.4533,-2414390784,-2449946880,-2813594368,0.6521,0.0687,0.8466,0.0192,0.0108,0.0525,0.7875,-0.9651,-1.9999,6.2781,5.3346,12.4524,2027.8638,142.9161,1294.5898,208.4142,129.2433,121.1013,11.639,0.7688,1.2609,-1.7861,0.8799,0.8407,12.6159,4.3347,4.9208,-2602815744,-907796288,-786428544,190.9941,134.0463,126.2736,10.7872,1.1175,0.6926,-1.6456,-0.8352,0.9536,11.8712,5.5089,3.9372,-2150387712,-983894848,-862407424,0.5814,0.6029,0.7381,0.0755,0.0784,0.0952,-0.7014,-0.6544,-1.0547,8.4032,8.4495,8.4185,1990.9003,1990.5813,1734.3141,100.575,101.2567,107.8631,0.326,0.0343,0.423,104.1436,64.6175,60.5566,95.4351,67.0184,63.1355,0.2903,0.301,0.3685,Jasmine
5032,324.484,147.2894,44.0576,0.9542,80.0434,0.978,5145,0.4442,3.3431,0.6006,0.5434,0.0293,0.0088,0.2953,0.9873,209.7768,211.4221,222.9604,14.0736,14.2989,14.9449,-2.3904,-2.4891,-2.6824,12.4049,12.8047,13.3542,-2381180160,-2422425856,-2720467968,0.6462,0.0598,0.8744,0.0299,0.0115,0.0586,-10.157,-0.8251,-2.6823,219.7734,6.333,13.3539,1827.5697,103.1694,988.1213,216.2401,129.0123,122.0495,13.2346,0.7604,1.2215,-2.6087,0.172,0.9978,13.566,4.6072,6.5319,-2542093056,-814105664,-720346048,198.2874,133.4138,126.2502,12.2521,1.1628,0.7532,-2.4981,-1.3122,0.4066,12.8216,5.9439,4.4198,-2103286144,-876658624,-776148352,0.6364,0.6623,0.7965,0.0859,0.0898,0.1068,-1.7534,-1.7335,-1.9576,8.9196,8.8889,9.297,1771.3652,1738.5135,1318.4634,104.798,105.6207,111.3938,0.323,0.0299,0.4368,108.0383,64.5071,61.0232,99.067,66.7093,63.125,0.3176,0.3305,0.3976,Jasmine
8698,430.353,201.6694,55.4149,0.9615,105.2361,0.9779,8895,0.7691,3.6393,0.5902,0.5218,0.0232,0.0064,0.2723,0.991,224.6956,224.2243,237.4124,20.4032,20.4555,15.9953,-0.531,-0.5085,-2.184,3.7164,3.6971,11.6406,-4805655040,-4784136192,-5394019328,0.5989,0.0599,0.9321,0.2004,0.0385,0.0626,-2.2616,-0.0768,-2.1531,6.4693,1.6471,11.5479,2764.9998,212.074,969.3169,228.2991,130.0226,121.4772,18.1501,1.6424,4.7082,-0.6608,0.0872,0.2533,4.3214,2.2652,1.8295,-4963510784,-1431866880,-1234557952,209.9839,133.6973,127.1547,16.9541,4.1153,0.8898,-0.6422,-0.2505,-0.3592,4.1922,1.7918,1.8027,-4135553024,-1524177408,-1362926592,0.7382,0.7642,0.9182,0.1351,0.147,0.1315,-0.3074,-0.1939,-1.2347,2.8549,2.5767,6.0694,2506.5762,2277.2485,847.9478,112.3518,112.1162,118.7045,0.2998,0.03,0.466,114.1547,65.0107,60.7415,104.9944,66.8465,63.577,0.3691,0.3821,0.459,Basmati
7498,394.494,181.6826,53.1823,0.9562,97.7075,0.9711,7721,0.6984,3.4162,0.6054,0.5378,0.0242,0.0071,0.2892,0.988,221.6519,221.6,247.7209,15.8567,16.2802,13.7383,-1.0765,-1.0588,-5.0696,8.8753,8.3765,33.0608,-4005154048,-4004519936,-5092186112,0.6661,0.1077,0.9715,0.0258,0.0468,0.0539,-0.1389,-0.498,-5.071,23.8281,2.0342,33.0732,2692.5554,415.5138,350.3556,226.7026,131.7759,115.1078,14.3303,2.0922,5.9061,-1.479,-0.1898,0.4696,10.8184,2.141,1.9565,-4201237760,-1271477632,-946246080,208.8666,139.4254,126.0341,13.2342,5.191,1.0795,-1.5002,-0.5066,0.2898,10.7764,1.9752,2.9173,-3512434944,-1441957760,-1152204416,0.7344,0.7482,0.9953,0.1,0.1113,0.1036,-0.9132,-0.476,-4.0916,7.3666,5.5974,23.4215,2326.7375,2217.063,-143.1982,110.7925,110.7663,123.8209,0.333,0.0539,0.4856,113.3199,65.8873,57.5566,104.4028,69.7096,63.0173,0.367,0.3739,0.4974,Basmati
7001,406.088,193.3086,46.9195,0.9701,94.4137,0.9703,7215,0.386,4.12,0.5335,0.4884,0.0276,0.0067,0.2385,0.9828,211.6578,211.2901,232.1628,17.8834,18.0363,17.6047,-1.0019,-1.0171,-2.17,6.3207,6.2621,10.4368,-3389590272,-3377357056,-4141074432,0.6692,0.0917,0.9104,0.0192,0.0255,0.069,-11.3468,-0.7272,-2.1697,435.3624,3.5127,10.436,2513.8042,290.3346,999.1761,217.0404,131.0759,117.6455,16.467,1.2102,2.9543,-1.2098,-0.2973,0.7998,7.0307,3.1644,3.5232,-3574615040,-1173079808,-924714112,199.6015,137.0843,126.4964,15.3173,2.597,0.7191,-1.1535,-0.8767,0.9036,6.7188,3.5846,2.9546,-2976769280,-1295347072,-1084498688,0.6566,0.6721,0.866,0.1133,0.1194,0.1346,-0.5779,-0.439,-1.3505,4.5813,4.3166,6.4164,2354.0073,2301.2834,1188.2944,105.7734,105.5917,116.0205,0.3345,0.0458,0.455,108.4703,65.5349,58.8258,99.7539,68.5382,63.2471,0.328,0.3357,0.4326,Basmati
6189,292.021,114.8544,68.936,0.7998,88.7698,0.988,6264,0.7075,1.6661,0.912,0.7729,0.0186,0.0111,0.5974,0.9953,210.4511,208.3023,225.7071,14.6097,14.5849,15.5086,-2.5064,-2.3904,-2.9791,14.0372,13.4294,16.3679,-2950476800,-2885303552,-3437637888,0.6815,0.0769,0.8851,0.0627,0.0221,0.0608,-10.6023,-1.2503,-2.9785,115.3789,4.7614,16.3649,2173.8101,195.1243,1123.7393,214.5051,131.2832,119.615,13.5824,1.076,2.449,-2.6299,-1.1194,1.3284,14.9915,4.0895,4.7577,-3073032192,-1040619008,-847768448,197.185,135.4022,127.6377,12.5603,2.2135,0.4807,-2.5321,-1.3734,-0.5731,14.145,4.4982,1.3284,-2556284416,-1114242176,-977882176,0.6346,0.6496,0.8141,0.0874,0.0907,0.1101,-1.7283,-1.594,-2.0713,8.9472,8.4723,10.1782,2177.3801,2154.073,1510.3352,105.226,104.1538,112.8499,0.3407,0.0384,0.4425,107.2549,65.64,59.8104,98.5936,67.6985,63.8184,0.3173,0.3248,0.407,Karacadag
6145,295.866,114.1795,69.2939,0.7948,88.4537,0.9757,6298,0.719,1.6478,0.8821,0.7747,0.0186,0.0113,0.6001,0.9889,206.1902,206.3995,223.4177,18.9,19.4349,22.0267,-1.0254,-0.9922,-0.8883,5.8224,5.5604,5.0156,-2814125056,-2822027776,-3359227136,0.6645,0.0786,0.8761,0.0159,0.0192,0.0864,-0.8981,-0.8649,-0.888,12.7129,3.6046,5.0157,2214.594,198.2288,1125.0988,212.2156,130.2957,119.5126,17.9749,1.048,2.4086,-1.1061,-0.3558,0.7838,6.1588,2.7405,2.9484,-2992443136,-1016156032,-840136512,194.8866,135.4835,126.5159,16.7792,2.1996,0.6635,-0.9856,-0.8669,0.6223,5.5846,3.0071,2.7167,-2484397056,-1107780224,-952216896,0.6184,0.6364,0.8012,0.1223,0.1259,0.1663,-0.3953,-0.4023,-0.3442,3.2856,3.302,3.0011,2078.759,2053.0957,1326.7631,102.9718,103.0772,111.5814,0.3323,0.0393,0.4376,105.9917,65.1474,59.7585,97.3375,67.7384,63.2585,0.3085,0.3175,0.3997,Karacadag
